date,state,positive,negative,recovered,death,deathIncrease,negativeIncrease,positiveIncrease,total,posNeg,state_ch,state_en
5.05,LA,29996,158235,20316,2115,51,6977,323,188231,188231,路易斯安那州,Louisiana
5.05,MA,70271,263078,0,4212,122,7897,1184,333349,333349,马萨诸塞州（麻省、麻州）,Massachusetts
5.05,MD,27117,112986,1810,1390,73,2399,709,140103,140103,马里兰州,Maryland
5.05,ME,1226,19546,741,61,4,0,21,20772,20772,缅因州,Maine
5.05,MI,44397,178439,15659,4179,130,0,447,222836,222836,密歇根州（密执安州）,Michigan
5.05,MN,7851,80158,4614,455,27,1451,617,88009,88009,明尼苏达州,Minnesota
5.05,MO,8916,86150,0,377,19,3453,162,95066,95066,密苏里州,Missouri
5.05,MS,8207,72101,4421,342,32,301,330,80308,80308,密西西比州,Mississippi
5.05,MT,456,14816,410,16,0,185,-1,15272,15272,蒙大拿州,Montana
5.05,NC,12256,139544,0,452,22,4953,408,151800,151800,北卡罗来纳州,North Carolina
5.05,ND,1266,35155,559,25,0,1626,41,36421,36421,北达科他州,North Dakota
5.05,NE,6083,28526,0,78,0,682,173,34609,34609,内布拉斯加州,Nebraska
5.05,NH,2588,24282,1019,86,0,0,0,26949,26870,新罕布什尔州（新罕布夏州）,New Hampshire Hampshire
5.05,NJ,130593,157030,15642,8244,334,8079,2324,288173,287623,新泽西州,New Jersey
5.05,NM,4031,77689,842,156,5,3562,181,81720,81720,新墨西哥州,New Mexico
5.05,NV,5594,42290,200,268,6,1615,103,47884,47884,内华达州,Nevada
5.05,NY,321192,707707,58950,19645,230,19350,2239,1028899,1028899,纽约州,New York
5.05,OH,20969,139766,0,1135,79,5085,495,160735,160735,俄亥俄州,Ohio
5.05,OK,4127,75290,2830,247,9,15486,83,79417,79417,俄克拉荷马州,Oklahoma
5.05,OR,2839,62585,860,113,4,1887,80,65424,65424,俄勒冈州,Oregon
5.05,PA,50957,199925,0,3012,554,4427,865,250882,250882,宾夕法尼亚州,Pennsylvania
5.05,RI,9933,66502,639,355,14,2018,281,76435,76435,罗得岛州（罗德岛州）,Rhode Island
5.05,SC,6757,61014,3622,283,8,3452,131,67771,67771,南卡罗来纳州,South Carolina
5.05,SD,2721,16301,1895,24,3,256,53,19022,19022,南达科他州,South Dakota
5.05,TN,13690,205172,6356,226,7,7300,119,218862,218862,田纳西州,Tennessee
5.05,TX,33369,393841,16791,906,22,18775,1037,427210,427210,得克萨斯州,Texas
5.05,UT,5449,121266,2387,56,6,1922,132,126715,126715,犹他州,Utah
5.05,VA,20256,93452,2617,713,29,651,764,114177,113708,弗吉尼亚州,Virginia
5.05,VT,907,16611,0,52,0,181,5,17518,17518,佛蒙特州,Vermont
5.05,WA,15462,200858,0,841,7,4038,277,216320,216320,华盛顿州,Washington
5.05,WI,8566,83967,4131,353,13,3500,330,92769,92533,威斯康辛州（威斯康星州）,Wisconsin
5.05,WV,1238,53585,630,50,0,1552,32,54823,54823,西弗吉尼亚州,Wst Virginia
5.05,WY,596,10319,405,7,0,451,10,10915,10915,怀俄明州,Wyoming
5.06,AK,372,23283,284,10,1,962,1,23655,23655,阿拉斯加州,Alaska
5.06,AL,8581,100935,0,340,27,2454,296,109516,109516,阿拉巴马州,Alabama
5.06,AR,3568,55435,2109,85,5,4296,72,59003,59003,阿肯色州,Arkansas
5.06,AZ,9707,82030,1693,426,31,3075,402,91737,91737,亚利桑那州,Arizona
5.06,CA,58815,750221,0,2412,95,26531,2603,809036,809036,加利福尼亚州,California
5.06,CO,17364,68612,2801,903,52,515,457,85976,85976,科罗拉多州,Colorado
5.06,CT,30995,80452,4346,2718,85,2430,374,111447,111447,康涅狄格州,Connecticut
5.06,DE,5778,20690,2008,193,6,1381,407,26468,26468,特拉华州,Delaware
5.06,FL,38002,442049,0,1605,69,13797,563,481402,480051,佛罗里达州,Florida
5.06,GA,30696,173441,0,1311,23,2269,985,204137,204137,乔治亚州（佐治亚州）,Georgia
5.06,HI,625,34574,551,17,0,1196,4,35199,35199,夏威夷州,Hawaii
5.06,IA,10404,52767,3803,219,12,2309,293,63171,63171,爱荷华州（艾奥瓦州）（衣阿华州）,Iowa
5.06,ID,2127,28418,1379,65,1,216,21,30545,30545,爱达荷州,Idaho
5.06,IL,68232,293028,0,2974,136,12704,2270,361260,361260,伊利诺斯州,Illinois
5.06,IN,21870,98626,0,1377,51,3825,837,120496,120496,印第安纳州,Indiana
5.06,KS,5734,36380,318,144,7,1746,276,42114,42114,堪萨斯州,Kansas
5.06,KY,5822,55192,2058,275,14,390,577,61014,61014,肯塔基州,Kentucky
5.06,LA,30399,164273,20316,2115,0,6038,403,194672,194672,路易斯安那州,Louisiana
5.06,MA,72025,267614,0,4420,208,4536,1754,339639,339639,马萨诸塞州（麻省、麻州）,Massachusetts
5.06,MD,28163,115849,1903,1437,47,2863,1046,144012,144012,马里兰州,Maryland
5.06,ME,1254,22092,766,62,1,2546,28,23346,23346,缅因州,Maine
5.06,MI,45054,188177,15659,4250,71,9738,657,233231,233231,密歇根州（密执安州）,Michigan
5.06,MN,8579,84653,5005,485,30,4495,728,93232,93232,明尼苏达州,Minnesota
5.06,MO,9102,91645,0,396,19,5495,186,100747,100747,密苏里州,Missouri
5.06,MS,8424,72101,4421,374,32,0,217,80525,80525,密西西比州,Mississippi
5.06,MT,456,19248,417,16,0,4432,0,19704,19704,蒙大拿州,Montana
5.06,NC,12758,151724,0,477,25,12180,502,164482,164482,北卡罗来纳州,North Carolina
5.06,ND,1323,37309,582,31,6,2154,57,38632,38632,北达科他州,North Dakota
5.06,NE,6438,29690,0,82,4,1164,355,36128,36128,内布拉斯加州,Nebraska
5.06,NH,2636,25097,1105,92,6,815,48,27812,27733,新罕布什尔州（新罕布夏州）,New Hampshire Hampshire
5.06,NJ,131890,157030,15642,8549,305,0,1297,289514,288920,新泽西州,New Jersey
5.06,NM,4138,79113,964,162,6,1424,107,83251,83251,新墨西哥州,New Mexico
5.06,NV,5663,43612,203,276,8,1322,69,49275,49275,内华达州,Nevada
5.06,NY,323978,731943,54597,19877,232,24236,2786,1055921,1055921,纽约州,New York
5.06,OH,21576,147353,0,1225,90,7587,607,168929,168929,俄亥俄州,Ohio
5.06,OK,4201,78689,2909,253,6,3399,74,82890,82890,俄克拉荷马州,Oklahoma
5.06,OR,2916,65060,1125,115,2,2475,77,67976,67976,俄勒冈州,Oregon
5.06,PA,51845,204495,0,3106,94,4570,888,256340,256340,宾夕法尼亚州,Pennsylvania
5.06,RI,10205,69168,665,370,15,2666,272,79373,79373,罗得岛州（罗德岛州）,Rhode Island
5.06,SC,6936,70546,3816,305,22,9532,179,77482,77482,南卡罗来纳州,South Carolina
5.06,SD,2779,16637,1977,29,5,336,58,19416,19416,南达科他州,South Dakota
5.06,TN,13938,213163,6564,239,13,7991,248,227101,227101,田纳西州,Tennessee
5.06,TX,34422,404516,17622,948,42,10675,1053,438938,438938,得克萨斯州,Texas
5.06,UT,5595,125407,2509,58,2,4141,146,131002,131002,犹他州,Utah
5.06,VA,20256,93452,2617,713,0,0,0,114177,113708,弗吉尼亚州,Virginia
5.06,VT,908,16968,706,52,0,357,1,17876,17876,佛蒙特州,Vermont
5.06,WA,15594,203859,0,862,21,3001,132,219453,219453,华盛顿州,Washington
5.06,WI,8901,87826,4348,362,9,3859,335,96939,96727,威斯康辛州（威斯康星州）,Wisconsin
5.06,WV,1248,54536,716,50,0,951,10,55784,55784,西弗吉尼亚州,Wst Virginia
5.06,WY,604,11403,409,7,0,1084,8,12007,12007,怀俄明州,Wyoming
5.07,AK,374,23967,291,10,0,684,2,24341,24341,阿拉斯加州,Alaska
5.07,AL,8898,106275,0,349,9,5340,317,115173,115173,阿拉巴马州,Alabama
5.07,AR,3611,56384,2123,87,2,949,43,59995,59995,阿肯色州,Arkansas
5.07,AZ,9945,86489,1722,450,24,4459,238,96434,96434,亚利桑那州,Arizona
5.07,CA,60614,782260,0,2504,92,32039,1799,842874,842874,加利福尼亚州,California
5.07,CO,17830,73517,2869,921,18,4905,466,91347,91347,科罗拉多州,Colorado
5.07,CT,31784,84390,5413,2797,79,3938,789,116174,116174,康涅狄格州,Connecticut
5.07,DE,5939,21387,2110,202,9,697,161,27326,27326,特拉华州,Delaware
5.07,FL,38828,454122,0,1667,62,12073,826,494449,492950,佛罗里达州,Florida
5.07,GA,31439,185864,0,1336,25,12423,743,217303,217303,乔治亚州（佐治亚州）,Georgia
5.07,HI,626,34915,558,17,0,341,1,35541,35541,夏威夷州,Hawaii
5.07,IA,11059,55368,4266,231,12,2601,655,66427,66427,爱荷华州（艾奥瓦州）（衣阿华州）,Iowa
5.07,ID,2158,28732,1399,66,1,314,31,30890,30890,爱达荷州,Idaho
5.07,IL,70873,308170,0,3111,137,15142,2641,379043,379043,伊利诺斯州,Illinois
5.07,IN,22503,102279,0,1414,37,3653,633,124782,124782,印第安纳州,Indiana
5.07,KS,6144,38678,323,147,3,2298,410,44822,44822,堪萨斯州,Kansas
5.07,KY,5934,72672,2125,283,8,17480,112,78606,78606,肯塔基州,Kentucky
5.07,LA,30652,170115,20316,2208,93,5842,253,200767,200767,路易斯安那州,Louisiana
5.07,MA,73721,277911,0,4552,132,10297,1696,351632,351632,马萨诸塞州（麻省、麻州）,Massachusetts
5.07,MD,29374,119226,2029,1503,66,3377,1211,148600,148600,马里兰州,Maryland
5.07,ME,1330,22092,787,62,0,0,76,23422,23422,缅因州,Maine
5.07,MI,45646,201416,15659,4343,93,13239,592,247062,247062,密歇根州（密执安州）,Michigan
5.07,MN,9365,88056,5308,508,23,3403,786,97421,97421,明尼苏达州,Minnesota
5.07,MO,9341,94281,0,418,22,2636,239,103622,103622,密苏里州,Missouri
5.07,MS,8686,72101,4421,396,22,0,262,80787,80787,密西西比州,Mississippi
5.07,MT,456,19791,417,16,0,543,0,20247,20247,蒙大拿州,Montana
5.07,NC,13397,157931,0,507,30,6207,639,171328,171328,北卡罗来纳州,North Carolina
5.07,ND,1371,39496,601,31,0,2187,48,40867,40867,北达科他州,North Dakota
5.07,NE,6771,30987,0,86,4,1297,333,37758,37758,内布拉斯加州,Nebraska
5.07,NH,2740,26066,1110,111,19,969,104,29151,28806,新罕布什尔州（新罕布夏州）,New Hampshire Hampshire
5.07,NJ,133635,159023,15642,8801,252,1993,1745,293210,292658,新泽西州,New Jersey
5.07,NM,4291,81393,1073,169,7,2280,153,85684,85684,新墨西哥州,New Mexico
5.07,NV,5766,45591,205,286,10,1979,103,51357,51357,内华达州,Nevada
5.07,NY,327649,762267,55547,20828,951,30324,3671,1089916,1089916,纽约州,New York
5.07,OH,22131,153928,0,1271,46,6575,555,176059,176059,俄亥俄州,Ohio
5.07,OK,4330,82557,2985,260,7,3868,129,86887,86887,俄克拉荷马州,Oklahoma
5.07,OR,2989,67469,1125,121,6,2409,73,70458,70458,俄勒冈州,Oregon
5.07,PA,52915,209873,0,3416,310,5378,1070,262788,262788,宾夕法尼亚州,Pennsylvania
5.07,RI,10530,71788,696,388,18,2620,325,82318,82318,罗得岛州（罗德岛州）,Rhode Island
5.07,SC,6936,70546,3816,305,0,0,0,77482,77482,南卡罗来纳州,South Carolina
5.07,SD,2905,17209,2028,31,2,572,126,20114,20114,南达科他州,South Dakota
5.07,TN,14096,222232,6783,237,-2,9069,158,236328,236328,田纳西州,Tennessee
5.07,TX,35390,419772,18440,973,25,15256,968,455162,455162,得克萨斯州,Texas
5.07,UT,5724,128819,2640,61,3,3412,129,134543,134543,犹他州,Utah
5.07,VA,21570,101582,2825,769,56,8130,1314,123671,123152,弗吉尼亚州,Virginia
5.07,VT,916,17535,718,53,1,567,8,18451,18451,佛蒙特州,Vermont
5.07,WA,15905,208908,0,870,8,5049,311,224813,224813,华盛顿州,Washington
5.07,WI,9215,93035,4520,374,12,5209,314,102469,102250,威斯康辛州（威斯康星州）,Wisconsin
5.07,WV,1287,56234,716,51,1,1698,39,57521,57521,西弗吉尼亚州,Wst Virginia
5.07,WY,631,11403,416,7,0,0,27,12034,12034,怀俄明州,Wyoming
5.08,AK,377,25096,305,10,0,1129,3,25473,25473,阿拉斯加州,Alaska
5.08,AL,9221,110893,0,375,26,4618,323,120114,120114,阿拉巴马州,Alabama
5.08,AR,3694,60300,2159,88,1,3916,83,63994,63994,阿肯色州,Arkansas
5.08,AZ,10526,90599,1747,517,67,4110,581,101125,101125,亚利桑那州,Arizona
5.08,CA,62512,812760,0,2585,81,30500,1898,875272,875272,加利福尼亚州,California
5.08,CO,18801,75735,2869,961,40,2218,971,94536,94536,科罗拉多州,Colorado
5.08,CT,32411,88130,5413,2874,77,3740,627,120541,120541,康涅狄格州,Connecticut
5.08,DE,6111,22153,2288,213,11,766,172,28264,28264,特拉华州,Delaware
5.08,FL,39199,474142,0,1738,71,20020,371,514774,513341,佛罗里达州,Florida
5.08,GA,32106,195461,0,1377,41,9597,667,227567,227567,乔治亚州（佐治亚州）,Georgia
5.08,HI,629,35989,565,17,0,1074,3,36618,36618,夏威夷州,Hawaii
5.08,IA,11457,58804,4685,243,12,3436,398,70261,70261,爱荷华州（艾奥瓦州）（衣阿华州）,Iowa
5.08,ID,2178,29092,1420,67,1,360,20,31270,31270,爱达荷州,Idaho
5.08,IL,73760,325954,0,3241,130,17784,2887,399714,399714,伊利诺斯州,Illinois
5.08,IN,23146,106982,0,1447,33,4703,643,130128,130128,印第安纳州,Indiana
5.08,KS,6501,41207,332,152,5,2529,357,47708,47708,堪萨斯州,Kansas
5.08,KY,6129,75272,2177,294,11,2600,195,81401,81401,肯塔基州,Kentucky
5.08,LA,30855,171561,20316,2227,19,1446,203,202416,202416,路易斯安那州,Louisiana
5.08,MA,75333,290690,0,4702,150,12779,1612,366023,366023,马萨诸塞州（麻省、麻州）,Massachusetts
5.08,MD,30485,121702,2041,1560,57,2476,1111,152187,152187,马里兰州,Maryland
5.08,ME,1374,22092,836,63,1,0,44,23466,23466,缅因州,Maine
5.08,MI,46326,213927,15659,4393,50,12511,680,260253,260253,密歇根州（密执安州）,Michigan
5.08,MN,10088,91182,5697,534,26,3126,723,101270,101270,明尼苏达州,Minnesota
5.08,MO,9489,99232,0,449,31,4951,148,108721,108721,密苏里州,Missouri
5.08,MS,9090,72101,4421,409,13,0,404,81191,81191,密西西比州,Mississippi
5.08,MT,458,20487,420,16,0,696,2,20945,20945,蒙大拿州,Montana
5.08,NC,13868,164745,0,527,20,6814,471,178613,178613,北卡罗来纳州,North Carolina
5.08,ND,1425,41076,714,33,2,1580,54,42501,42501,北达科他州,North Dakota
5.08,NE,7190,33222,0,90,4,2235,419,40412,40412,内布拉斯加州,Nebraska
5.08,NH,2843,27829,1165,114,3,1763,103,31204,30672,新罕布什尔州（新罕布夏州）,New Hampshire Hampshire
5.08,NJ,135454,163305,15642,8952,151,4282,1819,299312,298759,新泽西州,New Jersey
5.08,NM,4493,84539,1125,172,3,3146,202,89032,89032,新墨西哥州,New Mexico
5.08,NV,5884,47460,205,293,7,1869,118,53344,53344,内华达州,Nevada
5.08,NY,330407,791136,56378,21045,217,28869,2758,1121543,1121543,纽约州,New York
5.08,OH,23016,161300,0,1306,35,7372,885,184316,184316,俄亥俄州,Ohio
5.08,OK,4424,85433,3064,266,6,2876,94,89857,89857,俄克拉荷马州,Oklahoma
5.08,OR,3068,69625,1125,124,3,2156,79,72693,72693,俄勒冈州,Oregon
5.08,PA,54238,216321,0,3616,200,6448,1323,270559,270559,宾夕法尼亚州,Pennsylvania
5.08,RI,10779,74487,730,399,11,2699,249,85266,85266,罗得岛州（罗德岛州）,Rhode Island
5.08,SC,7142,66300,3816,316,11,-4246,206,73442,73442,南卡罗来纳州,South Carolina
5.08,SD,3144,18149,2069,31,0,940,239,21293,21293,南达科他州,South Dakota
5.08,TN,14441,229137,7011,241,4,6905,345,243578,243578,田纳西州,Tennessee
5.08,TX,36609,440509,19197,1004,31,20737,1219,477118,477118,得克萨斯州,Texas
5.08,UT,5919,132769,2769,61,0,3950,195,138688,138688,犹他州,Utah
5.08,VA,22342,107603,2997,812,43,6021,772,130494,129945,弗吉尼亚州,Virginia
5.08,VT,919,18089,737,53,0,554,3,19008,19008,佛蒙特州,Vermont
5.08,WA,16231,214449,0,891,21,5541,326,230680,230680,华盛顿州,Washington
5.08,WI,9590,97265,4694,384,10,4230,375,107059,106855,威斯康辛州（威斯康星州）,Wisconsin
5.08,WV,1310,58126,761,51,0,1892,23,59436,59436,西弗吉尼亚州,Wst Virginia
5.08,WY,635,11403,428,7,0,0,4,12038,12038,怀俄明州,Wyoming
5.09,AK,378,26071,318,10,0,975,1,26449,26449,阿拉斯加州,Alaska
5.09,AL,9567,115927,0,388,13,5034,346,125494,125494,阿拉巴马州,Alabama
5.09,AR,3747,61781,2968,88,0,1481,53,65528,65528,阿肯色州,Arkansas
5.09,AZ,10960,94850,2684,532,15,4251,434,105810,105810,亚利桑那州,Arizona
5.09,CA,64561,848009,0,2678,93,35249,2049,912570,912570,加利福尼亚州,California
5.09,CO,18827,77945,2974,960,-1,2210,26,96772,96772,科罗拉多州,Colorado
5.09,CT,32984,90585,5413,2932,58,2455,573,123569,123569,康涅狄格州,Connecticut
5.09,DE,6277,23019,2450,221,8,866,166,29296,29296,特拉华州,Delaware
5.09,FL,40001,487730,0,1785,47,13588,802,529183,527731,佛罗里达州,Florida
5.09,GA,32532,202792,0,1400,23,7331,426,235324,235324,乔治亚州（佐治亚州）,Georgia
5.09,HI,629,35633,566,17,0,-356,0,36262,36262,夏威夷州,Hawaii
5.09,IA,11671,59805,5011,252,9,1001,214,71476,71476,爱荷华州（艾奥瓦州）（衣阿华州）,Iowa
5.09,ID,2205,29601,1442,67,0,509,27,31806,31806,爱达荷州,Idaho
5.09,IL,76085,340246,0,3349,108,14292,2325,416331,416331,伊利诺斯州,Illinois
5.09,IN,23732,111954,0,1490,43,4972,586,135686,135686,印第安纳州,Indiana
5.09,KS,6751,43182,350,157,5,1975,250,49933,49933,堪萨斯州,Kansas
5.09,KY,6288,80159,2266,298,4,4887,159,86447,86447,肯塔基州,Kentucky
5.09,LA,31417,180740,20316,2267,40,9179,562,212157,212157,路易斯安那州,Louisiana
5.09,MA,76743,299794,0,4840,138,9104,1410,376537,376537,马萨诸塞州（麻省、麻州）,Massachusetts
5.09,MD,31534,124494,2159,1614,54,2792,1049,156028,156028,马里兰州,Maryland
5.09,ME,1408,22092,857,64,1,0,34,23500,23500,缅因州,Maine
5.09,MI,46756,226730,22686,4526,133,12803,430,273486,273486,密歇根州（密执安州）,Michigan
5.09,MN,10790,95473,6322,558,24,4291,702,106263,106263,明尼苏达州,Minnesota
5.09,MO,9666,99232,0,472,23,0,177,108898,108898,密苏里州,Missouri
5.09,MS,9378,72101,4421,421,12,0,288,81479,81479,密西西比州,Mississippi
5.09,MT,458,20871,422,16,0,384,0,21329,21329,蒙大拿州,Montana
5.09,NC,14360,172002,0,544,17,7257,492,186362,186362,北卡罗来纳州,North Carolina
5.09,ND,1464,42469,762,35,2,1393,39,43933,43933,北达科他州,North Dakota
5.09,NE,7831,35145,0,92,2,1923,641,42976,42976,内布拉斯加州,Nebraska
5.09,NH,2947,29351,1210,121,7,1522,104,32602,32298,新罕布什尔州（新罕布夏州）,New Hampshire Hampshire
5.09,NJ,137085,168121,15642,9116,164,4816,1631,305763,305206,新泽西州,New Jersey
5.09,NM,4673,88589,1189,181,9,4050,180,93262,93262,新墨西哥州,New Mexico
5.09,NV,6028,50083,205,301,8,2623,144,56111,56111,内华达州,Nevada
5.09,NY,333122,820646,57180,21271,226,29510,2715,1153768,1153768,纽约州,New York
5.09,OH,23697,172973,0,1331,25,11673,681,196670,196670,俄亥俄州,Ohio
5.09,OK,4490,91379,3154,270,4,5946,66,95869,95869,俄克拉荷马州,Oklahoma
5.09,OR,3160,71460,1125,127,3,1835,92,74620,74620,俄勒冈州,Oregon
5.09,PA,55316,221791,0,3688,72,5470,1078,277107,277107,宾夕法尼亚州,Pennsylvania
5.09,RI,10989,76826,772,418,19,2339,210,87815,87815,罗得岛州（罗德岛州）,Rhode Island
5.09,SC,7531,73432,4120,330,14,7132,389,80963,80963,南卡罗来纳州,South Carolina
5.09,SD,3393,19559,2125,34,3,1410,249,22952,22952,南达科他州,South Dakota
5.09,TN,14768,237980,7369,242,1,8843,327,252748,252748,田纳西州,Tennessee
5.09,TX,37860,451434,20141,1049,45,10925,1251,489294,489294,得克萨斯州,Texas
5.09,UT,6103,137191,2901,66,5,4422,184,143294,143294,犹他州,Utah
5.09,VA,23196,113953,3124,827,15,6350,854,137650,137149,弗吉尼亚州,Virginia
5.09,VT,921,18606,744,53,0,517,2,19527,19527,佛蒙特州,Vermont
5.09,WA,16388,219447,0,905,14,4998,157,235835,235835,华盛顿州,Washington
5.09,WI,9939,101935,4875,398,14,4670,349,112078,111874,威斯康辛州（威斯康星州）,Wisconsin
5.09,WV,1335,59662,761,53,2,1536,25,60997,60997,西弗吉尼亚州,Wst Virginia
5.09,WY,644,11403,438,7,0,0,9,12047,12047,怀俄明州,Wyoming
5.1,AK,379,26985,324,10,0,914,1,27364,27364,阿拉斯加州,Alaska
5.1,AL,9777,117644,0,393,5,1717,210,127421,127421,阿拉巴马州,Alabama
5.1,AR,3747,61781,2968,88,0,0,0,65528,65528,阿肯色州,Arkansas
5.1,AZ,11119,99258,2775,536,4,4408,159,110377,110377,亚利桑那州,Arizona
5.1,CA,66680,888984,0,2745,67,40975,2119,955664,955664,加利福尼亚州,California
5.1,CO,19375,81235,3023,967,7,3290,548,100610,100610,科罗拉多州,Colorado
5.1,CT,33554,96638,5413,2967,35,6053,570,130192,130192,康涅狄格州,Connecticut
5.1,DE,6447,24592,2537,224,3,1573,170,31039,31039,特拉华州,Delaware
5.1,FL,40596,498352,0,1791,6,10622,595,540213,538948,佛罗里达州,Florida
5.1,GA,33441,210106,0,1405,5,7314,909,243547,243547,乔治亚州（佐治亚州）,Georgia
5.1,HI,631,36639,551,17,0,1006,2,37270,37270,夏威夷州,Hawaii
5.1,IA,11959,62215,5154,265,13,2410,288,74174,74174,爱荷华州（艾奥瓦州）（衣阿华州）,Iowa
5.1,ID,2230,29912,1473,67,0,311,25,32142,32142,爱达荷州,Idaho
5.1,IL,77741,352243,0,3406,57,11997,1656,429984,429984,伊利诺斯州,Illinois
5.1,IN,24126,115903,0,1508,18,3949,394,140029,140029,印第安纳州,Indiana
5.1,KS,6948,45557,371,157,0,2375,197,52505,52505,堪萨斯州,Kansas
5.1,KY,6440,80483,2308,304,6,324,152,86923,86923,肯塔基州,Kentucky
5.1,LA,31600,184272,20316,2286,19,3532,183,215872,215872,路易斯安那州,Louisiana
5.1,MA,77793,310596,0,4979,139,10802,1050,388389,388389,马萨诸塞州（麻省、麻州）,Massachusetts
5.1,MD,32587,127344,2293,1644,30,2850,1053,159931,159931,马里兰州,Maryland
5.1,ME,1436,22092,861,64,0,0,28,23528,23528,缅因州,Maine
5.1,MI,47138,238540,22686,4551,25,11810,382,285678,285678,密歇根州（密执安州）,Michigan
5.1,MN,11271,99817,6882,578,20,4344,481,111088,111088,明尼苏达州,Minnesota
5.1,MO,9844,105702,0,482,10,6470,178,115546,115546,密苏里州,Missouri
5.1,MS,9501,72101,4421,430,9,0,123,81602,81602,密西西比州,Mississippi
5.1,MT,458,21246,422,16,0,375,0,21704,21704,蒙大拿州,Montana
5.1,NC,14764,177371,0,547,3,5369,404,192135,192135,北卡罗来纳州,North Carolina
